M4id,category,Frequency,Horizon,SP,StartingDate
Y5892,Micro,1,6,Yearly,01-01-69 12:00
Y5893,Micro,1,6,Yearly,01-01-69 12:00
Y5894,Micro,1,6,Yearly,01-01-69 12:00
Y5895,Micro,1,6,Yearly,01-01-69 12:00
Y5896,Micro,1,6,Yearly,01-01-69 12:00
Y5897,Micro,1,6,Yearly,01-01-69 12:00
Y5898,Micro,1,6,Yearly,01-01-69 12:00
Y5899,Micro,1,6,Yearly,01-01-69 12:00
Y5900,Micro,1,6,Yearly,01-01-69 12:00
Y5901,Micro,1,6,Yearly,01-01-69 12:00
Y5902,Micro,1,6,Yearly,01-01-69 12:00
Y5903,Micro,1,6,Yearly,01-01-69 12:00
Y5904,Micro,1,6,Yearly,01-01-69 12:00
Y5905,Micro,1,6,Yearly,01-01-69 12:00
Y5906,Micro,1,6,Yearly,01-01-69 12:00
Y5907,Micro,1,6,Yearly,01-01-69 12:00
Y5908,Micro,1,6,Yearly,01-01-69 12:00
Y5909,Micro,1,6,Yearly,01-01-69 12:00
Y5910,Micro,1,6,Yearly,01-01-69 12:00
Y5911,Micro,1,6,Yearly,01-01-69 12:00
Y5912,Micro,1,6,Yearly,01-01-69 12:00
Y5913,Micro,1,6,Yearly,01-01-69 12:00
Y5914,Micro,1,6,Yearly,01-01-69 12:00
Y5915,Micro,1,6,Yearly,01-01-69 12:00
Y5916,Micro,1,6,Yearly,01-01-69 12:00
Y5917,Micro,1,6,Yearly,01-01-69 12:00
Y5918,Micro,1,6,Yearly,01-01-69 12:00
Y5919,Micro,1,6,Yearly,01-01-69 12:00
Y5920,Micro,1,6,Yearly,01-01-69 12:00
Y5921,Micro,1,6,Yearly,01-01-69 12:00
Y5922,Micro,1,6,Yearly,01-01-69 12:00
Y5923,Micro,1,6,Yearly,01-01-69 12:00
Y5924,Micro,1,6,Yearly,01-01-90 12:00
Y5925,Micro,1,6,Yearly,01-01-90 12:00
Y5926,Micro,1,6,Yearly,01-01-90 12:00
Y5927,Micro,1,6,Yearly,01-01-69 12:00
Y5928,Micro,1,6,Yearly,01-01-90 12:00
Y5929,Micro,1,6,Yearly,01-01-90 12:00
Y5930,Micro,1,6,Yearly,01-01-90 12:00
Y5931,Micro,1,6,Yearly,01-01-90 12:00
Y5932,Micro,1,6,Yearly,01-01-69 12:00
Y5933,Micro,1,6,Yearly,01-01-69 12:00
Y5934,Micro,1,6,Yearly,01-01-69 12:00
Y5935,Micro,1,6,Yearly,01-01-69 12:00
Y5936,Micro,1,6,Yearly,01-01-69 12:00
Y5937,Micro,1,6,Yearly,01-01-69 12:00
Y5938,Micro,1,6,Yearly,01-01-69 12:00
Y5939,Micro,1,6,Yearly,01-01-69 12:00
Y5940,Micro,1,6,Yearly,01-01-69 12:00
Y5941,Micro,1,6,Yearly,01-01-69 12:00
Y5942,Micro,1,6,Yearly,01-01-69 12:00
Y5943,Micro,1,6,Yearly,01-01-69 12:00
Y5944,Micro,1,6,Yearly,01-01-69 12:00
Y5945,Micro,1,6,Yearly,01-01-69 12:00
Y5946,Micro,1,6,Yearly,01-01-69 12:00
Y5947,Micro,1,6,Yearly,01-01-69 12:00
Y5948,Micro,1,6,Yearly,01-01-69 12:00
Y5949,Micro,1,6,Yearly,01-01-69 12:00
Y5950,Micro,1,6,Yearly,01-01-69 12:00
Y5951,Micro,1,6,Yearly,01-01-69 12:00
Y5952,Micro,1,6,Yearly,01-01-69 12:00
Y5953,Micro,1,6,Yearly,01-01-69 12:00
Y5954,Micro,1,6,Yearly,01-01-69 12:00
Y5955,Micro,1,6,Yearly,01-01-69 12:00
Y5956,Micro,1,6,Yearly,01-01-69 12:00
Y5957,Micro,1,6,Yearly,01-01-69 12:00
Y5958,Micro,1,6,Yearly,01-01-69 12:00
Y5959,Micro,1,6,Yearly,01-01-69 12:00
Y5960,Micro,1,6,Yearly,01-01-69 12:00
Y5961,Micro,1,6,Yearly,01-01-69 12:00
Y5962,Micro,1,6,Yearly,01-01-69 12:00
Y5963,Micro,1,6,Yearly,01-01-69 12:00
Y5964,Micro,1,6,Yearly,01-01-69 12:00
Y5965,Micro,1,6,Yearly,01-01-69 12:00
Y5966,Micro,1,6,Yearly,01-01-69 12:00
Y5967,Micro,1,6,Yearly,01-01-69 12:00
Y5968,Micro,1,6,Yearly,01-01-69 12:00
Y5969,Micro,1,6,Yearly,01-01-69 12:00
Y5970,Micro,1,6,Yearly,01-01-69 12:00
Y5971,Micro,1,6,Yearly,01-01-69 12:00
Y5972,Micro,1,6,Yearly,01-01-69 12:00
Y5973,Micro,1,6,Yearly,01-01-69 12:00
Y5974,Micro,1,6,Yearly,01-01-69 12:00
Y5975,Micro,1,6,Yearly,01-01-69 12:00
Y5976,Micro,1,6,Yearly,01-01-69 12:00
Y5977,Micro,1,6,Yearly,01-01-69 12:00
Y5978,Micro,1,6,Yearly,01-01-69 12:00
Y5979,Micro,1,6,Yearly,01-01-69 12:00
Y5980,Micro,1,6,Yearly,01-01-69 12:00
Y5981,Micro,1,6,Yearly,01-01-69 12:00
Y5982,Micro,1,6,Yearly,01-01-69 12:00
Y5983,Micro,1,6,Yearly,01-01-69 12:00
Y5984,Micro,1,6,Yearly,01-01-69 12:00
Y5985,Micro,1,6,Yearly,01-01-69 12:00
Y5986,Micro,1,6,Yearly,01-01-69 12:00
Y5987,Micro,1,6,Yearly,01-01-69 12:00
Y5988,Micro,1,6,Yearly,01-01-69 12:00
Y5989,Micro,1,6,Yearly,01-01-69 12:00
Y5990,Micro,1,6,Yearly,01-01-69 12:00
Y5991,Micro,1,6,Yearly,01-01-69 12:00
Y5992,Micro,1,6,Yearly,01-01-69 12:00
Y5993,Micro,1,6,Yearly,01-01-69 12:00
Y5994,Micro,1,6,Yearly,01-01-69 12:00
Y5995,Micro,1,6,Yearly,01-01-69 12:00
Y5996,Micro,1,6,Yearly,01-01-69 12:00
Y5997,Micro,1,6,Yearly,01-01-69 12:00
Y5998,Micro,1,6,Yearly,01-01-69 12:00
Y5999,Micro,1,6,Yearly,01-01-69 12:00
Y6000,Micro,1,6,Yearly,01-01-69 12:00
Y6001,Micro,1,6,Yearly,01-01-69 12:00
Y6002,Micro,1,6,Yearly,01-01-69 12:00
Y6003,Micro,1,6,Yearly,01-01-69 12:00
Y6004,Micro,1,6,Yearly,01-01-69 12:00
Y6005,Micro,1,6,Yearly,01-01-69 12:00
Y6006,Micro,1,6,Yearly,01-01-69 12:00
Y6007,Micro,1,6,Yearly,01-01-69 12:00
Y6008,Micro,1,6,Yearly,01-01-69 12:00
Y6009,Micro,1,6,Yearly,01-01-69 12:00
Y6010,Micro,1,6,Yearly,01-01-69 12:00
Y6011,Micro,1,6,Yearly,01-01-90 12:00
Y6012,Micro,1,6,Yearly,01-01-90 12:00
Y6013,Micro,1,6,Yearly,01-01-90 12:00
Y6014,Micro,1,6,Yearly,01-01-69 12:00
Y6015,Micro,1,6,Yearly,01-01-90 12:00
Y6016,Micro,1,6,Yearly,01-01-69 12:00
Y6017,Micro,1,6,Yearly,01-01-90 12:00
Y6018,Micro,1,6,Yearly,01-01-69 12:00
Y6019,Micro,1,6,Yearly,01-01-69 12:00
Y6020,Micro,1,6,Yearly,01-01-69 12:00
Y6021,Micro,1,6,Yearly,01-01-69 12:00
Y6022,Micro,1,6,Yearly,01-01-69 12:00
Y6023,Micro,1,6,Yearly,01-01-69 12:00
Y6024,Micro,1,6,Yearly,01-01-69 12:00
Y6025,Micro,1,6,Yearly,01-01-69 12:00
Y6026,Micro,1,6,Yearly,01-01-69 12:00
Y6027,Micro,1,6,Yearly,01-01-69 12:00
Y6028,Micro,1,6,Yearly,01-01-69 12:00
Y6029,Micro,1,6,Yearly,01-01-69 12:00
Y6030,Micro,1,6,Yearly,01-01-69 12:00
Y6031,Micro,1,6,Yearly,01-01-69 12:00
Y6032,Micro,1,6,Yearly,01-01-69 12:00
Y6033,Micro,1,6,Yearly,01-01-69 12:00
Y6034,Micro,1,6,Yearly,01-01-69 12:00
Y6035,Micro,1,6,Yearly,01-01-69 12:00
Y6036,Micro,1,6,Yearly,01-01-69 12:00
Y6037,Micro,1,6,Yearly,01-01-69 12:00
Y6038,Micro,1,6,Yearly,01-01-69 12:00
Y6039,Micro,1,6,Yearly,01-01-69 12:00
Y6040,Micro,1,6,Yearly,01-01-69 12:00
Y6041,Micro,1,6,Yearly,01-01-69 12:00
Y6042,Micro,1,6,Yearly,01-01-69 12:00
Y6043,Micro,1,6,Yearly,01-01-69 12:00
Y6044,Micro,1,6,Yearly,01-01-69 12:00
Y6045,Micro,1,6,Yearly,01-01-69 12:00
Y6046,Micro,1,6,Yearly,01-01-69 12:00
Y6047,Micro,1,6,Yearly,01-01-69 12:00
Y6048,Micro,1,6,Yearly,01-01-69 12:00
Y6049,Micro,1,6,Yearly,01-01-69 12:00
Y6050,Micro,1,6,Yearly,01-01-69 12:00
Y6051,Micro,1,6,Yearly,01-01-69 12:00
Y6052,Micro,1,6,Yearly,01-01-69 12:00
Y6053,Micro,1,6,Yearly,01-01-69 12:00
Y6054,Micro,1,6,Yearly,01-01-90 12:00
Y6055,Micro,1,6,Yearly,01-01-69 12:00
Y6056,Micro,1,6,Yearly,01-01-69 12:00
Y6057,Micro,1,6,Yearly,01-01-69 12:00
Y6058,Micro,1,6,Yearly,01-01-69 12:00
Y6059,Micro,1,6,Yearly,01-01-69 12:00
Y6060,Micro,1,6,Yearly,01-01-69 12:00
Y6061,Micro,1,6,Yearly,01-01-69 12:00
Y6062,Micro,1,6,Yearly,01-01-69 12:00
Y6063,Micro,1,6,Yearly,01-01-69 12:00
Y6064,Micro,1,6,Yearly,01-01-69 12:00
Y6065,Micro,1,6,Yearly,01-01-69 12:00
Y6066,Micro,1,6,Yearly,01-01-69 12:00
Y6067,Micro,1,6,Yearly,01-01-69 12:00
Y6068,Micro,1,6,Yearly,01-01-69 12:00
Y6069,Micro,1,6,Yearly,01-01-69 12:00
Y6070,Micro,1,6,Yearly,01-01-69 12:00
Y6071,Micro,1,6,Yearly,01-01-69 12:00
Y6072,Micro,1,6,Yearly,01-01-69 12:00
Y6073,Micro,1,6,Yearly,01-01-69 12:00
Y6074,Micro,1,6,Yearly,01-01-69 12:00
Y6075,Micro,1,6,Yearly,01-01-69 12:00
Y6076,Micro,1,6,Yearly,01-01-69 12:00
Y6077,Micro,1,6,Yearly,01-01-69 12:00
Y6078,Micro,1,6,Yearly,01-01-69 12:00
Y6079,Micro,1,6,Yearly,01-01-69 12:00
Y6080,Micro,1,6,Yearly,01-01-69 12:00
Y6081,Micro,1,6,Yearly,01-01-69 12:00
Y6082,Micro,1,6,Yearly,01-01-69 12:00
Y6083,Micro,1,6,Yearly,01-01-69 12:00
Y6084,Micro,1,6,Yearly,01-01-69 12:00
Y6085,Micro,1,6,Yearly,01-01-69 12:00
Y6086,Micro,1,6,Yearly,01-01-69 12:00
Y6087,Micro,1,6,Yearly,01-01-69 12:00
Y6088,Micro,1,6,Yearly,01-01-69 12:00
Y6089,Micro,1,6,Yearly,01-01-69 12:00
Y6090,Micro,1,6,Yearly,01-01-69 12:00
Y6091,Micro,1,6,Yearly,01-01-69 12:00
Y6092,Micro,1,6,Yearly,01-01-69 12:00
Y6093,Micro,1,6,Yearly,01-01-69 12:00
Y6094,Micro,1,6,Yearly,01-01-69 12:00
Y6095,Micro,1,6,Yearly,01-01-69 12:00
Y6096,Micro,1,6,Yearly,01-01-69 12:00
Y6097,Micro,1,6,Yearly,01-01-69 12:00
Y6098,Micro,1,6,Yearly,01-01-69 12:00
Y6099,Micro,1,6,Yearly,01-01-69 12:00
Y6100,Micro,1,6,Yearly,01-01-69 12:00
Y6101,Micro,1,6,Yearly,01-01-69 12:00
Y6102,Micro,1,6,Yearly,01-01-69 12:00
Y6103,Micro,1,6,Yearly,01-01-69 12:00
Y6104,Micro,1,6,Yearly,01-01-69 12:00
Y6105,Micro,1,6,Yearly,01-01-69 12:00
Y6106,Micro,1,6,Yearly,01-01-84 12:00
Y6107,Micro,1,6,Yearly,01-01-84 12:00
Y6108,Micro,1,6,Yearly,01-01-84 12:00
Y6109,Micro,1,6,Yearly,01-01-84 12:00
Y6110,Micro,1,6,Yearly,01-01-90 12:00
Y6111,Micro,1,6,Yearly,01-01-90 12:00
Y6112,Micro,1,6,Yearly,01-01-69 12:00
Y6113,Micro,1,6,Yearly,01-01-69 12:00
Y6114,Micro,1,6,Yearly,01-01-69 12:00
Y6115,Micro,1,6,Yearly,01-01-69 12:00
Y6116,Micro,1,6,Yearly,01-01-69 12:00
Y6117,Micro,1,6,Yearly,01-01-69 12:00
Y6118,Micro,1,6,Yearly,01-01-69 12:00
Y6119,Micro,1,6,Yearly,01-01-69 12:00
Y6120,Micro,1,6,Yearly,01-01-69 12:00
Y6121,Micro,1,6,Yearly,01-01-69 12:00
Y6122,Micro,1,6,Yearly,01-01-69 12:00
Y6123,Micro,1,6,Yearly,01-01-69 12:00
Y6124,Micro,1,6,Yearly,01-01-69 12:00
Y6125,Micro,1,6,Yearly,01-01-69 12:00
Y6126,Micro,1,6,Yearly,01-01-69 12:00
Y6127,Micro,1,6,Yearly,01-01-90 12:00
Y6128,Micro,1,6,Yearly,01-01-84 12:00
Y6129,Micro,1,6,Yearly,01-01-29 12:00
Y6130,Micro,1,6,Yearly,01-01-69 12:00
Y6131,Micro,1,6,Yearly,01-01-69 12:00
Y6132,Micro,1,6,Yearly,01-01-69 12:00
Y6133,Micro,1,6,Yearly,01-01-69 12:00
Y6134,Micro,1,6,Yearly,01-01-69 12:00
Y6135,Micro,1,6,Yearly,01-01-69 12:00
Y6136,Micro,1,6,Yearly,01-01-69 12:00
Y6137,Micro,1,6,Yearly,01-01-69 12:00
Y6138,Micro,1,6,Yearly,01-01-69 12:00
Y6139,Micro,1,6,Yearly,01-01-69 12:00
Y6140,Micro,1,6,Yearly,01-01-69 12:00
Y6141,Micro,1,6,Yearly,01-01-69 12:00
Y6142,Micro,1,6,Yearly,01-01-69 12:00
Y6143,Micro,1,6,Yearly,01-01-69 12:00
Y6144,Micro,1,6,Yearly,01-01-69 12:00
Y6145,Micro,1,6,Yearly,01-01-90 12:00
Y6146,Micro,1,6,Yearly,01-01-90 12:00
Y6147,Micro,1,6,Yearly,01-01-90 12:00
Y6148,Micro,1,6,Yearly,01-01-90 12:00
Y6149,Micro,1,6,Yearly,01-01-84 12:00
Y6150,Micro,1,6,Yearly,01-01-84 12:00
Y6151,Micro,1,6,Yearly,01-01-69 12:00
Y6152,Micro,1,6,Yearly,01-01-69 12:00
Y6153,Micro,1,6,Yearly,01-01-69 12:00
Y6154,Micro,1,6,Yearly,01-01-69 12:00
Y6155,Micro,1,6,Yearly,01-01-69 12:00
Y6156,Micro,1,6,Yearly,01-01-69 12:00
Y6157,Micro,1,6,Yearly,01-01-69 12:00
Y6158,Micro,1,6,Yearly,01-01-69 12:00
Y6159,Micro,1,6,Yearly,01-01-69 12:00
Y6160,Micro,1,6,Yearly,01-01-90 12:00
Y6161,Micro,1,6,Yearly,01-01-84 12:00
Y6162,Micro,1,6,Yearly,01-01-69 12:00
Y6163,Micro,1,6,Yearly,01-01-69 12:00
Y6164,Micro,1,6,Yearly,01-01-69 12:00
Y6165,Micro,1,6,Yearly,01-01-69 12:00
Y6166,Micro,1,6,Yearly,01-01-69 12:00
Y6167,Micro,1,6,Yearly,01-01-69 12:00
Y6168,Micro,1,6,Yearly,01-01-69 12:00
Y6169,Micro,1,6,Yearly,01-01-69 12:00
Y6170,Micro,1,6,Yearly,01-01-69 12:00
Y6171,Micro,1,6,Yearly,01-01-69 12:00
Y6172,Micro,1,6,Yearly,01-01-69 12:00
Y6173,Micro,1,6,Yearly,01-01-69 12:00
Y6174,Micro,1,6,Yearly,01-01-69 12:00
Y6175,Micro,1,6,Yearly,01-01-90 12:00
Y6176,Micro,1,6,Yearly,01-01-90 12:00
Y6177,Micro,1,6,Yearly,01-01-69 12:00
Y6178,Micro,1,6,Yearly,01-01-90 12:00
Y6179,Micro,1,6,Yearly,01-01-90 12:00
Y6180,Micro,1,6,Yearly,01-01-90 12:00
Y6181,Micro,1,6,Yearly,01-01-90 12:00
Y6182,Micro,1,6,Yearly,01-01-90 12:00
Y6183,Micro,1,6,Yearly,01-01-90 12:00
Y6184,Micro,1,6,Yearly,01-01-90 12:00
Y6185,Micro,1,6,Yearly,01-01-90 12:00
Y6186,Micro,1,6,Yearly,01-01-90 12:00
Y6187,Micro,1,6,Yearly,01-01-90 12:00
Y6188,Micro,1,6,Yearly,01-01-90 12:00
Y6189,Micro,1,6,Yearly,01-01-90 12:00
Y6190,Micro,1,6,Yearly,01-01-90 12:00
Y6191,Micro,1,6,Yearly,01-01-90 12:00
Y6192,Micro,1,6,Yearly,01-01-90 12:00
Y6193,Micro,1,6,Yearly,01-01-90 12:00
Y6194,Micro,1,6,Yearly,01-01-90 12:00
Y6195,Micro,1,6,Yearly,01-01-90 12:00
Y6196,Micro,1,6,Yearly,01-01-90 12:00
Y6197,Micro,1,6,Yearly,01-01-90 12:00
Y6198,Micro,1,6,Yearly,01-01-90 12:00
Y6199,Micro,1,6,Yearly,01-01-90 12:00
Y6200,Micro,1,6,Yearly,01-01-90 12:00
Y6201,Micro,1,6,Yearly,01-01-90 12:00
Y6202,Micro,1,6,Yearly,01-01-90 12:00
Y6203,Micro,1,6,Yearly,01-01-90 12:00
Y6204,Micro,1,6,Yearly,01-01-90 12:00
Y6205,Micro,1,6,Yearly,01-01-90 12:00
Y6206,Micro,1,6,Yearly,01-01-90 12:00
Y6207,Micro,1,6,Yearly,01-01-90 12:00
Y6208,Micro,1,6,Yearly,01-01-69 12:00
Y6209,Micro,1,6,Yearly,01-01-69 12:00
Y6210,Micro,1,6,Yearly,01-01-82 12:00
Y6211,Micro,1,6,Yearly,01-01-69 12:00
Y6212,Micro,1,6,Yearly,01-01-69 12:00
Y6213,Micro,1,6,Yearly,01-01-69 12:00
Y6214,Micro,1,6,Yearly,01-01-69 12:00
Y6215,Micro,1,6,Yearly,01-01-69 12:00
Y6216,Micro,1,6,Yearly,01-01-69 12:00
Y6217,Micro,1,6,Yearly,01-01-69 12:00
Y6218,Micro,1,6,Yearly,01-01-69 12:00
Y6219,Micro,1,6,Yearly,01-01-69 12:00
Y6220,Micro,1,6,Yearly,01-01-69 12:00
Y6221,Micro,1,6,Yearly,01-01-69 12:00
Y6222,Micro,1,6,Yearly,01-01-69 12:00
Y6223,Micro,1,6,Yearly,01-01-69 12:00
Y6224,Micro,1,6,Yearly,01-01-69 12:00
Y6225,Micro,1,6,Yearly,01-01-69 12:00
Y6226,Micro,1,6,Yearly,01-01-69 12:00
Y6227,Micro,1,6,Yearly,01-01-69 12:00
Y6228,Micro,1,6,Yearly,01-01-69 12:00
Y6229,Micro,1,6,Yearly,01-01-69 12:00
Y6230,Micro,1,6,Yearly,01-01-90 12:00
Y6231,Micro,1,6,Yearly,01-01-90 12:00
Y6232,Micro,1,6,Yearly,01-01-69 12:00
Y6233,Micro,1,6,Yearly,01-01-90 12:00
Y6234,Micro,1,6,Yearly,01-01-90 12:00
Y6235,Micro,1,6,Yearly,01-01-90 12:00
Y6236,Micro,1,6,Yearly,01-01-84 12:00
Y6237,Micro,1,6,Yearly,01-01-69 12:00
Y6238,Micro,1,6,Yearly,01-01-69 12:00
Y6239,Micro,1,6,Yearly,01-01-69 12:00
Y6240,Micro,1,6,Yearly,01-01-69 12:00
Y6241,Micro,1,6,Yearly,01-01-69 12:00
Y6242,Micro,1,6,Yearly,01-01-69 12:00
Y6243,Micro,1,6,Yearly,01-01-69 12:00
Y6244,Micro,1,6,Yearly,01-01-69 12:00
Y6245,Micro,1,6,Yearly,01-01-69 12:00
Y6246,Micro,1,6,Yearly,01-01-69 12:00
Y6247,Micro,1,6,Yearly,01-01-69 12:00
Y6248,Micro,1,6,Yearly,01-01-69 12:00
Y6249,Micro,1,6,Yearly,01-01-69 12:00
Y6250,Micro,1,6,Yearly,01-01-69 12:00
Y6251,Micro,1,6,Yearly,01-01-69 12:00
Y6252,Micro,1,6,Yearly,01-01-69 12:00
Y6253,Micro,1,6,Yearly,01-01-69 12:00
Y6254,Micro,1,6,Yearly,01-01-69 12:00
Y6255,Micro,1,6,Yearly,01-01-69 12:00
Y6256,Micro,1,6,Yearly,01-01-69 12:00
Y6257,Micro,1,6,Yearly,01-01-69 12:00
Y6258,Micro,1,6,Yearly,01-01-69 12:00
Y6259,Micro,1,6,Yearly,01-01-69 12:00
Y6260,Micro,1,6,Yearly,01-01-69 12:00
Y6261,Micro,1,6,Yearly,01-01-69 12:00
Y6262,Micro,1,6,Yearly,01-01-69 12:00
Y6263,Micro,1,6,Yearly,01-01-69 12:00
Y6264,Micro,1,6,Yearly,01-01-69 12:00
Y6265,Micro,1,6,Yearly,01-01-69 12:00
Y6266,Micro,1,6,Yearly,01-01-69 12:00
Y6267,Micro,1,6,Yearly,01-01-69 12:00
Y6268,Micro,1,6,Yearly,01-01-69 12:00
Y6269,Micro,1,6,Yearly,01-01-69 12:00
Y6270,Micro,1,6,Yearly,01-01-69 12:00
Y6271,Micro,1,6,Yearly,01-01-69 12:00
Y6272,Micro,1,6,Yearly,01-01-69 12:00
Y6273,Micro,1,6,Yearly,01-01-69 12:00
Y6274,Micro,1,6,Yearly,01-01-69 12:00
Y6275,Micro,1,6,Yearly,01-01-69 12:00
Y6276,Micro,1,6,Yearly,01-01-69 12:00
Y6277,Micro,1,6,Yearly,01-01-69 12:00
Y6278,Micro,1,6,Yearly,01-01-69 12:00
Y6279,Micro,1,6,Yearly,01-01-69 12:00
Y6280,Micro,1,6,Yearly,01-01-69 12:00
Y6281,Micro,1,6,Yearly,01-01-69 12:00
Y6282,Micro,1,6,Yearly,01-01-69 12:00
Y6283,Micro,1,6,Yearly,01-01-69 12:00
Y6284,Micro,1,6,Yearly,01-01-90 12:00
Y6285,Micro,1,6,Yearly,01-01-90 12:00
Y6286,Micro,1,6,Yearly,01-01-90 12:00
Y6287,Micro,1,6,Yearly,01-01-90 12:00
Y6288,Micro,1,6,Yearly,01-01-90 12:00
Y6289,Micro,1,6,Yearly,01-01-90 12:00
Y6290,Micro,1,6,Yearly,01-01-90 12:00
Y6291,Micro,1,6,Yearly,01-01-90 12:00
Y6292,Micro,1,6,Yearly,01-01-69 12:00
Y6293,Micro,1,6,Yearly,01-01-90 12:00
Y6294,Micro,1,6,Yearly,01-01-90 12:00
Y6295,Micro,1,6,Yearly,01-01-69 12:00
Y6296,Micro,1,6,Yearly,01-01-90 12:00
Y6297,Micro,1,6,Yearly,01-01-90 12:00
Y6298,Micro,1,6,Yearly,01-01-69 12:00
Y6299,Micro,1,6,Yearly,01-01-90 12:00
Y6300,Micro,1,6,Yearly,01-01-69 12:00
Y6301,Micro,1,6,Yearly,01-01-90 12:00
Y6302,Micro,1,6,Yearly,01-01-90 12:00
Y6303,Micro,1,6,Yearly,01-01-90 12:00
Y6304,Micro,1,6,Yearly,01-01-90 12:00
Y6305,Micro,1,6,Yearly,01-01-69 12:00
Y6306,Micro,1,6,Yearly,01-01-90 12:00
Y6307,Micro,1,6,Yearly,01-01-90 12:00
Y6308,Micro,1,6,Yearly,01-01-90 12:00
Y6309,Micro,1,6,Yearly,01-01-90 12:00
Y6310,Micro,1,6,Yearly,01-01-90 12:00
Y6311,Micro,1,6,Yearly,01-01-90 12:00
Y6312,Micro,1,6,Yearly,01-01-90 12:00
Y6313,Micro,1,6,Yearly,01-01-90 12:00
Y6314,Micro,1,6,Yearly,01-01-90 12:00
Y6315,Micro,1,6,Yearly,01-01-90 12:00
Y6316,Micro,1,6,Yearly,01-01-90 12:00
Y6317,Micro,1,6,Yearly,01-01-90 12:00
Y6318,Micro,1,6,Yearly,01-01-90 12:00
Y6319,Micro,1,6,Yearly,01-01-90 12:00
Y6320,Micro,1,6,Yearly,01-01-90 12:00
Y6321,Micro,1,6,Yearly,01-01-90 12:00
Y6322,Micro,1,6,Yearly,01-01-90 12:00
Y6323,Micro,1,6,Yearly,01-01-90 12:00
Y6324,Micro,1,6,Yearly,01-01-69 12:00
Y6325,Micro,1,6,Yearly,01-01-69 12:00
Y6326,Micro,1,6,Yearly,01-01-69 12:00
Y6327,Micro,1,6,Yearly,01-01-69 12:00
Y6328,Micro,1,6,Yearly,01-01-69 12:00
Y6329,Micro,1,6,Yearly,01-01-69 12:00
Y6330,Micro,1,6,Yearly,01-01-69 12:00
Y6331,Micro,1,6,Yearly,01-01-69 12:00
Y6332,Micro,1,6,Yearly,01-01-69 12:00
Y6333,Micro,1,6,Yearly,01-01-69 12:00
Y6334,Micro,1,6,Yearly,01-01-69 12:00
Y6335,Micro,1,6,Yearly,01-01-69 12:00
Y6336,Micro,1,6,Yearly,01-01-69 12:00
Y6337,Micro,1,6,Yearly,01-01-69 12:00
Y6338,Micro,1,6,Yearly,01-01-69 12:00
Y6339,Micro,1,6,Yearly,01-01-69 12:00
Y6340,Micro,1,6,Yearly,01-01-69 12:00
Y6341,Micro,1,6,Yearly,01-01-69 12:00
Y6342,Micro,1,6,Yearly,01-01-69 12:00
Y6343,Micro,1,6,Yearly,01-01-69 12:00
Y6344,Micro,1,6,Yearly,01-01-69 12:00
Y6345,Micro,1,6,Yearly,01-01-69 12:00
Y6346,Micro,1,6,Yearly,01-01-69 12:00
Y6347,Micro,1,6,Yearly,01-01-69 12:00
Y6348,Micro,1,6,Yearly,01-01-69 12:00
Y6349,Micro,1,6,Yearly,01-01-69 12:00
Y6350,Micro,1,6,Yearly,01-01-69 12:00
Y6351,Micro,1,6,Yearly,01-01-69 12:00
Y6352,Micro,1,6,Yearly,01-01-69 12:00
Y6353,Micro,1,6,Yearly,01-01-69 12:00
Y6354,Micro,1,6,Yearly,01-01-69 12:00
Y6355,Micro,1,6,Yearly,01-01-69 12:00
Y6356,Micro,1,6,Yearly,01-01-69 12:00
Y6357,Micro,1,6,Yearly,01-01-69 12:00
Y6358,Micro,1,6,Yearly,01-01-69 12:00
Y6359,Micro,1,6,Yearly,01-01-69 12:00
Y6360,Micro,1,6,Yearly,01-01-69 12:00
Y6361,Micro,1,6,Yearly,01-01-69 12:00
Y6362,Micro,1,6,Yearly,01-01-69 12:00
Y6363,Micro,1,6,Yearly,01-01-69 12:00
Y6364,Micro,1,6,Yearly,01-01-69 12:00
Y6365,Micro,1,6,Yearly,01-01-69 12:00
Y6366,Micro,1,6,Yearly,01-01-69 12:00
Y6367,Micro,1,6,Yearly,01-01-69 12:00
Y6368,Micro,1,6,Yearly,01-01-69 12:00
Y6369,Micro,1,6,Yearly,01-01-69 12:00
Y6370,Micro,1,6,Yearly,01-01-69 12:00
Y6371,Micro,1,6,Yearly,01-01-69 12:00
Y6372,Micro,1,6,Yearly,01-01-69 12:00
Y6373,Micro,1,6,Yearly,01-01-69 12:00
Y6374,Micro,1,6,Yearly,01-01-69 12:00
Y6375,Micro,1,6,Yearly,01-01-69 12:00
Y6376,Micro,1,6,Yearly,01-01-69 12:00
Y6377,Micro,1,6,Yearly,01-01-69 12:00
Y6378,Micro,1,6,Yearly,01-01-69 12:00
Y6379,Micro,1,6,Yearly,01-01-69 12:00
Y6380,Micro,1,6,Yearly,01-01-69 12:00
Y6381,Micro,1,6,Yearly,01-01-69 12:00
Y6382,Micro,1,6,Yearly,01-01-69 12:00
Y6383,Micro,1,6,Yearly,01-01-69 12:00
Y6384,Micro,1,6,Yearly,01-01-69 12:00
Y6385,Micro,1,6,Yearly,01-01-69 12:00
Y6386,Micro,1,6,Yearly,01-01-69 12:00
Y6387,Micro,1,6,Yearly,01-01-69 12:00
Y6388,Micro,1,6,Yearly,01-01-69 12:00
Y6389,Micro,1,6,Yearly,01-01-69 12:00
Y6390,Micro,1,6,Yearly,01-01-69 12:00
